日期	时间	磁场	温度
2018/6/3	6:03:23	-0.0002380	28.5
2018/6/3	6:03:28	-0.0002360	28.5
2018/6/3	6:03:33	-0.0002370	28.4
2018/6/3	6:03:38	-0.0002360	28.4
2018/6/3	6:03:43	-0.0002360	28.4
2018/6/3	6:03:48	-0.0002370	28.4
2018/6/3	6:03:53	-0.0002360	28.4
2018/6/3	6:03:58	-0.0002380	28.5
2018/6/3	6:04:03	-0.0002370	28.5
2018/6/3	6:04:08	-0.0002400	28.5
2018/6/3	6:04:13	-0.0002370	28.5
2018/6/3	6:04:18	-0.0002360	28.4
2018/6/3	6:04:23	-0.0002400	28.4
2018/6/3	6:04:28	-0.0002390	28.4
2018/6/3	6:04:33	-0.0002370	28.5
2018/6/3	6:04:38	-0.0002380	28.5
2018/6/3	6:04:43	-0.0002350	28.5
2018/6/3	6:04:48	-0.0002390	28.5
2018/6/3	6:04:53	-0.0002370	28.5
2018/6/3	6:04:58	-0.0002360	28.4
2018/6/3	6:05:03	-0.0002410	28.4
2018/6/3	6:05:08	-0.0002420	28.4
2018/6/3	6:05:13	-0.0002440	28.4
2018/6/3	6:05:18	-0.0002390	28.5
2018/6/3	6:05:23	-0.0002420	28.5
2018/6/3	6:05:28	-0.0002380	28.5
2018/6/3	6:05:33	-0.0002390	28.4
2018/6/3	6:05:38	-0.0002380	28.4
2018/6/3	6:05:43	-0.0002380	28.4
2018/6/3	6:05:48	-0.0002380	28.5
2018/6/3	6:05:53	-0.0002360	28.4
2018/6/3	6:05:58	-0.0002400	28.5
2018/6/3	6:06:03	-0.0002400	28.5
2018/6/3	6:06:08	-0.0002380	28.5
2018/6/3	6:06:13	-0.0002380	28.5
2018/6/3	6:06:18	-0.0002400	28.5
2018/6/3	6:06:23	-0.0002390	28.4
2018/6/3	6:06:28	-0.0002410	28.4
2018/6/3	6:06:33	-0.0002410	28.4
2018/6/3	6:06:38	-0.0002400	28.4
2018/6/3	6:06:43	-0.0002370	28.4
2018/6/3	6:06:48	-0.0002410	28.4
2018/6/3	6:06:53	-0.0002370	28.4
2018/6/3	6:06:58	-0.0002350	28.4
2018/6/3	6:07:03	-0.0002360	28.5
2018/6/3	6:07:08	-0.0002390	28.5
2018/6/3	6:07:13	-0.0002400	28.5
2018/6/3	6:07:18	-0.0002410	28.5
2018/6/3	6:07:23	-0.0002390	28.5
2018/6/3	6:07:28	-0.0002400	28.4
2018/6/3	6:07:33	-0.0002380	28.4
2018/6/3	6:07:38	-0.0002350	28.4
2018/6/3	6:07:43	-0.0002360	28.4
2018/6/3	6:07:48	-0.0002380	28.4
2018/6/3	6:07:53	-0.0002400	28.4
2018/6/3	6:07:58	-0.0002370	28.4
2018/6/3	6:08:03	-0.0002360	28.4
2018/6/3	6:08:08	-0.0002330	28.4
2018/6/3	6:08:13	-0.0002360	28.4
2018/6/3	6:08:18	-0.0002380	28.5
2018/6/3	6:08:23	-0.0002380	28.5
2018/6/3	6:08:28	-0.0002380	28.5
2018/6/3	6:08:33	-0.0002370	28.5
2018/6/3	6:08:38	-0.0002360	28.4
2018/6/3	6:08:43	-0.0002380	28.4
2018/6/3	6:08:48	-0.0002340	28.4
2018/6/3	6:08:53	-0.0002370	28.4
2018/6/3	6:08:58	-0.0002370	28.4
2018/6/3	6:09:03	-0.0002390	28.5
2018/6/3	6:09:08	-0.0002400	28.5
2018/6/3	6:09:13	-0.0002370	28.5
2018/6/3	6:09:18	-0.0002390	28.4
2018/6/3	6:09:23	-0.0002370	28.4
2018/6/3	6:09:28	-0.0002370	28.4
2018/6/3	6:09:33	-0.0002370	28.4
2018/6/3	6:09:38	-0.0002380	28.4
2018/6/3	6:09:43	-0.0002380	28.5
2018/6/3	6:09:48	-0.0002360	28.4
2018/6/3	6:09:53	-0.0002360	28.4
2018/6/3	6:09:58	-0.0002380	28.4
2018/6/3	6:10:03	-0.0002370	28.4
2018/6/3	6:10:08	-0.0002360	28.4
2018/6/3	6:10:13	-0.0002380	28.5
2018/6/3	6:10:18	-0.0002400	28.5
2018/6/3	6:10:23	-0.0002380	28.4
2018/6/3	6:10:28	-0.0002380	28.4
2018/6/3	6:10:33	-0.0002410	28.5
2018/6/3	6:10:38	-0.0002420	28.5
2018/6/3	6:10:43	-0.0002380	28.5
2018/6/3	6:10:48	-0.0002370	28.5
2018/6/3	6:10:53	-0.0002390	28.4
2018/6/3	6:10:58	-0.0002380	28.5
2018/6/3	6:11:03	-0.0002360	28.5
2018/6/3	6:11:08	-0.0002400	28.5
2018/6/3	6:11:13	-0.0002390	28.4
2018/6/3	6:11:18	-0.0002380	28.4
2018/6/3	6:11:23	-0.0002360	28.4
2018/6/3	6:11:28	-0.0002400	28.4
2018/6/3	6:11:33	-0.0002400	28.4
2018/6/3	6:11:38	-0.0002390	28.5
2018/6/3	6:11:43	-0.0002380	28.5
2018/6/3	6:11:48	-0.0002380	28.5
2018/6/3	6:11:53	-0.0002390	28.4
2018/6/3	6:11:58	-0.0002380	28.4
2018/6/3	6:12:03	-0.0002380	28.4
2018/6/3	6:12:08	-0.0002400	28.4
2018/6/3	6:12:13	-0.0002350	28.4
2018/6/3	6:12:18	-0.0002350	28.4
2018/6/3	6:12:23	-0.0002360	28.4
2018/6/3	6:12:28	-0.0002350	28.4
2018/6/3	6:12:33	-0.0002400	28.4
2018/6/3	6:12:38	-0.0002380	28.4
2018/6/3	6:12:43	-0.0002380	28.4
2018/6/3	6:12:48	-0.0002390	28.4
2018/6/3	6:12:53	-0.0002360	28.4
2018/6/3	6:12:58	-0.0002390	28.4
2018/6/3	6:13:03	-0.0002400	28.4
2018/6/3	6:13:08	-0.0002390	28.4
2018/6/3	6:13:13	-0.0002400	28.4
2018/6/3	6:13:18	-0.0002390	28.4
2018/6/3	6:13:23	-0.0002400	28.4
2018/6/3	6:13:28	-0.0002370	28.4
2018/6/3	6:13:33	-0.0002370	28.4
2018/6/3	6:13:38	-0.0002380	28.4
2018/6/3	6:13:43	-0.0002360	28.5
2018/6/3	6:13:48	-0.0002360	28.4
2018/6/3	6:13:53	-0.0002370	28.4
2018/6/3	6:13:58	-0.0002370	28.4
2018/6/3	6:14:03	-0.0002380	28.5
2018/6/3	6:14:08	-0.0002370	28.5
2018/6/3	6:14:13	-0.0002380	28.4
2018/6/3	6:14:18	-0.0002350	28.4
2018/6/3	6:14:23	-0.0002350	28.4
2018/6/3	6:14:28	-0.0002390	28.5
2018/6/3	6:14:33	-0.0002390	28.5
2018/6/3	6:14:38	-0.0002340	28.4
2018/6/3	6:14:43	-0.0002340	28.4
2018/6/3	6:14:48	-0.0002340	28.4
2018/6/3	6:14:53	-0.0002370	28.4
2018/6/3	6:14:58	-0.0002390	28.4
2018/6/3	6:15:03	-0.0002400	28.4
2018/6/3	6:15:08	-0.0002360	28.5
2018/6/3	6:15:13	-0.0002360	28.4
2018/6/3	6:15:18	-0.0002360	28.4
2018/6/3	6:15:23	-0.0002330	28.4
2018/6/3	6:15:28	-0.0002360	28.4
2018/6/3	6:15:33	-0.0002360	28.4
2018/6/3	6:15:38	-0.0002400	28.5
2018/6/3	6:15:43	-0.0002390	28.5
2018/6/3	6:15:48	-0.0002380	28.4
2018/6/3	6:15:53	-0.0002390	28.4
2018/6/3	6:15:58	-0.0002390	28.4
2018/6/3	6:16:03	-0.0002400	28.4
2018/6/3	6:16:08	-0.0002390	28.4
2018/6/3	6:16:13	-0.0002430	28.4
2018/6/3	6:16:18	-0.0002430	28.4
2018/6/3	6:16:23	-0.0002390	28.4
2018/6/3	6:16:28	-0.0002380	28.4
2018/6/3	6:16:33	-0.0002360	28.4
2018/6/3	6:16:38	-0.0002360	28.4
2018/6/3	6:16:43	-0.0002390	28.4
2018/6/3	6:16:48	-0.0002360	28.4
2018/6/3	6:16:53	-0.0002380	28.4
2018/6/3	6:16:58	-0.0002390	28.5
2018/6/3	6:17:03	-0.0002430	28.4
2018/6/3	6:17:08	-0.0002420	28.4
2018/6/3	6:17:13	-0.0002420	28.4
2018/6/3	6:17:18	-0.0002390	28.5
2018/6/3	6:17:23	-0.0002380	28.4
2018/6/3	6:17:28	-0.0002390	28.4
2018/6/3	6:17:33	-0.0002400	28.4
2018/6/3	6:17:38	-0.0002410	28.5
2018/6/3	6:17:43	-0.0002440	28.4
2018/6/3	6:17:48	-0.0002390	28.4
2018/6/3	6:17:53	-0.0002380	28.4
2018/6/3	6:17:58	-0.0002370	28.5
2018/6/3	6:18:03	-0.0002380	28.4
2018/6/3	6:18:08	-0.0002400	28.4
2018/6/3	6:18:13	-0.0002420	28.4
2018/6/3	6:18:18	-0.0002390	28.4
2018/6/3	6:18:23	-0.0002380	28.4
2018/6/3	6:18:28	-0.0002400	28.3
2018/6/3	6:18:33	-0.0002400	28.4
2018/6/3	6:18:38	-0.0002350	28.4
2018/6/3	6:18:43	-0.0002380	28.4
2018/6/3	6:18:48	-0.0002390	28.4
2018/6/3	6:18:53	-0.0002380	28.4
2018/6/3	6:18:58	-0.0002360	28.5
2018/6/3	6:19:03	-0.0002370	28.5
2018/6/3	6:19:08	-0.0002370	28.4
2018/6/3	6:19:13	-0.0002370	28.4
2018/6/3	6:19:18	-0.0002370	28.4
2018/6/3	6:19:23	-0.0002370	28.4
2018/6/3	6:19:28	-0.0002400	28.4
2018/6/3	6:19:33	-0.0002420	28.4
2018/6/3	6:19:38	-0.0002400	28.4
2018/6/3	6:19:43	-0.0002370	28.4
2018/6/3	6:19:48	-0.0002370	28.4
2018/6/3	6:19:53	-0.0002370	28.4
2018/6/3	6:19:58	-0.0002370	28.4
2018/6/3	6:20:03	-0.0002400	28.4
2018/6/3	6:20:08	-0.0002390	28.4
2018/6/3	6:20:13	-0.0002380	28.4
2018/6/3	6:20:18	-0.0002400	28.4
2018/6/3	6:20:23	-0.0002380	28.5
2018/6/3	6:20:28	-0.0002380	28.4
2018/6/3	6:20:33	-0.0002390	28.4
2018/6/3	6:20:38	-0.0002370	28.4
2018/6/3	6:20:43	-0.0002350	28.4
2018/6/3	6:20:48	-0.0002400	28.4
2018/6/3	6:20:53	-0.0002400	28.4
2018/6/3	6:20:58	-0.0002350	28.4
2018/6/3	6:21:03	-0.0002370	28.4
2018/6/3	6:21:08	-0.0002360	28.4
2018/6/3	6:21:13	-0.0002370	28.4
2018/6/3	6:21:18	-0.0002360	28.4
2018/6/3	6:21:23	-0.0002360	28.4
2018/6/3	6:21:28	-0.0002400	28.4
2018/6/3	6:21:33	-0.0002410	28.4
2018/6/3	6:21:38	-0.0002410	28.4
2018/6/3	6:21:43	-0.0002390	28.4
2018/6/3	6:21:48	-0.0002400	28.4
2018/6/3	6:21:53	-0.0002350	28.4
2018/6/3	6:21:58	-0.0002360	28.4
2018/6/3	6:22:03	-0.0002370	28.4
2018/6/3	6:22:08	-0.0002380	28.4
2018/6/3	6:22:13	-0.0002340	28.4
2018/6/3	6:22:18	-0.0002380	28.4
2018/6/3	6:22:23	-0.0002350	28.4
2018/6/3	6:22:28	-0.0002340	28.4
2018/6/3	6:22:33	-0.0002360	28.4
2018/6/3	6:22:38	-0.0002350	28.4
2018/6/3	6:22:43	-0.0002340	28.4
2018/6/3	6:22:48	-0.0002330	28.4
2018/6/3	6:22:53	-0.0002360	28.4
2018/6/3	6:22:58	-0.0002360	28.5
2018/6/3	6:23:03	-0.0002370	28.5
2018/6/3	6:23:08	-0.0002350	28.5
2018/6/3	6:23:13	-0.0002360	28.4
2018/6/3	6:23:18	-0.0002360	28.4
2018/6/3	6:23:23	-0.0002330	28.4
2018/6/3	6:23:28	-0.0002330	28.4
2018/6/3	6:23:33	-0.0002340	28.4
2018/6/3	6:23:38	-0.0002350	28.4
2018/6/3	6:23:43	-0.0002340	28.4
2018/6/3	6:23:48	-0.0002350	28.4
2018/6/3	6:23:53	-0.0002360	28.4
2018/6/3	6:23:58	-0.0002320	28.4
2018/6/3	6:24:03	-0.0002330	28.3
2018/6/3	6:24:08	-0.0002350	28.4
2018/6/3	6:24:13	-0.0002330	28.4
2018/6/3	6:24:18	-0.0002350	28.4
2018/6/3	6:24:23	-0.0002360	28.4
2018/6/3	6:24:28	-0.0002380	28.4
2018/6/3	6:24:33	-0.0002390	28.4
2018/6/3	6:24:38	-0.0002370	28.4
2018/6/3	6:24:43	-0.0002340	28.4
2018/6/3	6:24:48	-0.0002330	28.4
2018/6/3	6:24:53	-0.0002380	28.4
2018/6/3	6:24:58	-0.0002380	28.4
2018/6/3	6:25:03	-0.0002390	28.4
2018/6/3	6:25:08	-0.0002390	28.4
2018/6/3	6:25:13	-0.0002410	28.4
2018/6/3	6:25:18	-0.0002400	28.4
2018/6/3	6:25:23	-0.0002360	28.4
2018/6/3	6:25:28	-0.0002330	28.4
2018/6/3	6:25:33	-0.0002380	28.4
2018/6/3	6:25:38	-0.0002410	28.4
2018/6/3	6:25:43	-0.0002390	28.4
2018/6/3	6:25:48	-0.0002340	28.4
2018/6/3	6:25:53	-0.0002370	28.4
2018/6/3	6:25:58	-0.0002350	28.4
2018/6/3	6:26:03	-0.0002380	28.4
2018/6/3	6:26:08	-0.0002380	28.4
2018/6/3	6:26:13	-0.0002390	28.5
2018/6/3	6:26:18	-0.0002350	28.5
2018/6/3	6:26:23	-0.0002400	28.5
2018/6/3	6:26:28	-0.0002430	28.4
2018/6/3	6:26:33	-0.0002420	28.4
2018/6/3	6:26:38	-0.0002390	28.4
2018/6/3	6:26:43	-0.0002380	28.4
2018/6/3	6:26:48	-0.0002340	28.4
2018/6/3	6:26:53	-0.0002350	28.4
2018/6/3	6:26:58	-0.0002350	28.4
2018/6/3	6:27:03	-0.0002350	28.4
2018/6/3	6:27:08	-0.0002330	28.4
2018/6/3	6:27:13	-0.0002350	28.4
2018/6/3	6:27:18	-0.0002350	28.4
2018/6/3	6:27:23	-0.0002370	28.4
2018/6/3	6:27:28	-0.0002370	28.4
2018/6/3	6:27:33	-0.0002390	28.4
2018/6/3	6:27:38	-0.0002380	28.4
2018/6/3	6:27:43	-0.0002370	28.4
2018/6/3	6:27:48	-0.0002350	28.4
2018/6/3	6:27:53	-0.0002350	28.4
2018/6/3	6:27:58	-0.0002340	28.4
2018/6/3	6:28:03	-0.0002330	28.4
2018/6/3	6:28:08	-0.0002400	28.4
2018/6/3	6:28:13	-0.0002400	28.5
2018/6/3	6:28:18	-0.0002400	28.4
2018/6/3	6:28:23	-0.0002370	28.4
2018/6/3	6:28:28	-0.0002370	28.4
2018/6/3	6:28:33	-0.0002340	28.5
2018/6/3	6:28:38	-0.0002350	28.5
2018/6/3	6:28:43	-0.0002360	28.4
2018/6/3	6:28:48	-0.0002340	28.4
2018/6/3	6:28:53	-0.0002390	28.4
2018/6/3	6:28:58	-0.0002380	28.4
2018/6/3	6:29:03	-0.0002360	28.4
2018/6/3	6:29:08	-0.0002360	28.4
2018/6/3	6:29:13	-0.0002390	28.4
2018/6/3	6:29:18	-0.0002400	28.4
2018/6/3	6:29:23	-0.0002410	28.4
2018/6/3	6:29:28	-0.0002450	28.4
2018/6/3	6:29:33	-0.0002420	28.4
2018/6/3	6:29:38	-0.0002380	28.4
2018/6/3	6:29:43	-0.0002370	28.4
2018/6/3	6:29:48	-0.0002410	28.4
2018/6/3	6:29:53	-0.0002400	28.4
2018/6/3	6:29:58	-0.0002400	28.4
2018/6/3	6:30:03	-0.0002380	28.4
2018/6/3	6:30:08	-0.0002370	28.4
2018/6/3	6:30:13	-0.0002320	28.4
2018/6/3	6:30:18	-0.0002330	28.4
2018/6/3	6:30:23	-0.0002350	28.4
2018/6/3	6:30:28	-0.0002360	28.4
2018/6/3	6:30:33	-0.0002330	28.4
2018/6/3	6:30:38	-0.0002330	28.4
2018/6/3	6:30:43	-0.0002350	28.4
2018/6/3	6:30:48	-0.0002370	28.4
2018/6/3	6:30:53	-0.0002360	28.5
2018/6/3	6:30:58	-0.0002370	28.4
2018/6/3	6:31:03	-0.0002390	28.4
2018/6/3	6:31:08	-0.0002390	28.4
2018/6/3	6:31:13	-0.0002360	28.4
2018/6/3	6:31:18	-0.0002370	28.4
2018/6/3	6:31:23	-0.0002370	28.5
2018/6/3	6:31:28	-0.0002360	28.4
2018/6/3	6:31:33	-0.0002370	28.4
2018/6/3	6:31:38	-0.0002390	28.4
2018/6/3	6:31:43	-0.0002420	28.4
2018/6/3	6:31:48	-0.0002390	28.4
2018/6/3	6:31:53	-0.0002350	28.4
2018/6/3	6:31:58	-0.0002360	28.4
2018/6/3	6:32:03	-0.0002340	28.4
2018/6/3	6:32:08	-0.0002380	28.4
2018/6/3	6:32:13	-0.0002400	28.4
2018/6/3	6:32:18	-0.0002380	28.4
2018/6/3	6:32:23	-0.0002380	28.4
2018/6/3	6:32:28	-0.0002390	28.4
2018/6/3	6:32:33	-0.0002400	28.4
2018/6/3	6:32:38	-0.0002410	28.4
2018/6/3	6:32:43	-0.0002390	28.4
2018/6/3	6:32:48	-0.0002360	28.4
2018/6/3	6:32:53	-0.0002380	28.4
2018/6/3	6:32:58	-0.0002330	28.4
2018/6/3	6:33:03	-0.0002360	28.4
2018/6/3	6:33:08	-0.0002370	28.4
2018/6/3	6:33:13	-0.0002390	28.4
2018/6/3	6:33:18	-0.0002360	28.4
2018/6/3	6:33:23	-0.0002360	28.4
2018/6/3	6:33:28	-0.0002400	28.4
2018/6/3	6:33:33	-0.0002390	28.4
2018/6/3	6:33:38	-0.0002370	28.4
2018/6/3	6:33:43	-0.0002350	28.4
2018/6/3	6:33:48	-0.0002370	28.4
2018/6/3	6:33:53	-0.0002350	28.4
2018/6/3	6:33:58	-0.0002340	28.4
2018/6/3	6:34:03	-0.0002350	28.4
2018/6/3	6:34:08	-0.0002340	28.4
2018/6/3	6:34:13	-0.0002360	28.4
2018/6/3	6:34:18	-0.0002350	28.4
2018/6/3	6:34:23	-0.0002340	28.4
2018/6/3	6:34:28	-0.0002340	28.4
2018/6/3	6:34:33	-0.0002360	28.4
2018/6/3	6:34:38	-0.0002390	28.4
2018/6/3	6:34:43	-0.0002380	28.5
2018/6/3	6:34:48	-0.0002360	28.4
2018/6/3	6:34:53	-0.0002350	28.4
2018/6/3	6:34:58	-0.0002370	28.4
2018/6/3	6:35:03	-0.0002390	28.4
2018/6/3	6:35:08	-0.0002350	28.4
2018/6/3	6:35:13	-0.0002370	28.4
2018/6/3	6:35:18	-0.0002380	28.4
2018/6/3	6:35:23	-0.0002400	28.4
2018/6/3	6:35:28	-0.0002390	28.4
2018/6/3	6:35:33	-0.0002370	28.4
2018/6/3	6:35:38	-0.0002390	28.4
2018/6/3	6:35:43	-0.0002410	28.4
2018/6/3	6:35:48	-0.0002380	28.4
2018/6/3	6:35:53	-0.0002380	28.4
2018/6/3	6:35:58	-0.0002380	28.4
2018/6/3	6:36:03	-0.0002380	28.4
2018/6/3	6:36:08	-0.0002390	28.4
2018/6/3	6:36:13	-0.0002390	28.4
2018/6/3	6:36:18	-0.0002370	28.4
2018/6/3	6:36:23	-0.0002400	28.4
2018/6/3	6:36:28	-0.0002390	28.4
2018/6/3	6:36:33	-0.0002380	28.4
2018/6/3	6:36:38	-0.0002360	28.4
2018/6/3	6:36:43	-0.0002380	28.4
2018/6/3	6:36:48	-0.0002380	28.3
2018/6/3	6:36:53	-0.0002400	28.4
2018/6/3	6:36:58	-0.0002350	28.4
2018/6/3	6:37:03	-0.0002380	28.4
2018/6/3	6:37:08	-0.0002370	28.4
2018/6/3	6:37:13	-0.0002400	28.3
2018/6/3	6:37:18	-0.0002420	28.4
2018/6/3	6:37:23	-0.0002360	28.4
2018/6/3	6:37:28	-0.0002390	28.4
2018/6/3	6:37:33	-0.0002380	28.4
2018/6/3	6:37:38	-0.0002370	28.4
2018/6/3	6:37:43	-0.0002380	28.4
2018/6/3	6:37:48	-0.0002370	28.4
2018/6/3	6:37:53	-0.0002390	28.4
2018/6/3	6:37:58	-0.0002410	28.4
2018/6/3	6:38:03	-0.0002360	28.3
2018/6/3	6:38:08	-0.0002360	28.3
2018/6/3	6:38:13	-0.0002340	28.3
2018/6/3	6:38:18	-0.0002360	28.4
2018/6/3	6:38:23	-0.0002370	28.4
2018/6/3	6:38:28	-0.0002400	28.4
2018/6/3	6:38:33	-0.0002430	28.4
2018/6/3	6:38:38	-0.0002400	28.4
2018/6/3	6:38:43	-0.0002380	28.4
2018/6/3	6:38:48	-0.0002360	28.4
2018/6/3	6:38:53	-0.0002340	28.3
2018/6/3	6:38:58	-0.0002370	28.4
2018/6/3	6:39:03	-0.0002370	28.4
2018/6/3	6:39:08	-0.0002310	28.4
2018/6/3	6:39:13	-0.0002350	28.5
2018/6/3	6:39:18	-0.0002370	28.4
2018/6/3	6:39:23	-0.0002350	28.4
2018/6/3	6:39:28	-0.0002340	28.4
2018/6/3	6:39:33	-0.0002380	28.4
2018/6/3	6:39:38	-0.0002370	28.4
2018/6/3	6:39:43	-0.0002340	28.4
2018/6/3	6:39:48	-0.0002360	28.4
2018/6/3	6:39:53	-0.0002370	28.4
2018/6/3	6:39:58	-0.0002350	28.4
2018/6/3	6:40:03	-0.0002360	28.3
2018/6/3	6:40:08	-0.0002370	28.4
2018/6/3	6:40:13	-0.0002380	28.4
2018/6/3	6:40:18	-0.0002370	28.4
2018/6/3	6:40:23	-0.0002390	28.4
2018/6/3	6:40:28	-0.0002350	28.4
2018/6/3	6:40:33	-0.0002330	28.4
2018/6/3	6:40:38	-0.0002340	28.4
2018/6/3	6:40:43	-0.0002340	28.4
2018/6/3	6:40:48	-0.0002360	28.4
2018/6/3	6:40:53	-0.0002370	28.3
2018/6/3	6:40:58	-0.0002370	28.4
2018/6/3	6:41:03	-0.0002380	28.4
2018/6/3	6:41:08	-0.0002370	28.4
2018/6/3	6:41:13	-0.0002370	28.4
2018/6/3	6:41:18	-0.0002380	28.4
2018/6/3	6:41:23	-0.0002370	28.4
2018/6/3	6:41:28	-0.0002370	28.3
2018/6/3	6:41:33	-0.0002400	28.3
2018/6/3	6:41:38	-0.0002390	28.4
2018/6/3	6:41:43	-0.0002380	28.4
2018/6/3	6:41:48	-0.0002380	28.4
2018/6/3	6:41:53	-0.0002350	28.4
2018/6/3	6:41:58	-0.0002370	28.4
2018/6/3	6:42:03	-0.0002380	28.4
2018/6/3	6:42:08	-0.0002370	28.3
2018/6/3	6:42:13	-0.0002370	28.3
2018/6/3	6:42:18	-0.0002360	28.3
2018/6/3	6:42:23	-0.0002330	28.4
2018/6/3	6:42:28	-0.0002370	28.4
2018/6/3	6:42:33	-0.0002370	28.4
2018/6/3	6:42:38	-0.0002360	28.4
2018/6/3	6:42:43	-0.0002360	28.4
2018/6/3	6:42:48	-0.0002370	28.4
2018/6/3	6:42:53	-0.0002380	28.4
2018/6/3	6:42:58	-0.0002370	28.4
2018/6/3	6:43:03	-0.0002370	28.4
2018/6/3	6:43:08	-0.0002360	28.4
2018/6/3	6:43:13	-0.0002370	28.4
2018/6/3	6:43:18	-0.0002390	28.4
2018/6/3	6:43:23	-0.0002390	28.3
2018/6/3	6:43:28	-0.0002360	28.4
2018/6/3	6:43:33	-0.0002340	28.4
2018/6/3	6:43:38	-0.0002370	28.4
2018/6/3	6:43:43	-0.0002410	28.4
2018/6/3	6:43:48	-0.0002410	28.4
2018/6/3	6:43:53	-0.0002390	28.4
2018/6/3	6:43:58	-0.0002370	28.4
2018/6/3	6:44:03	-0.0002360	28.3
2018/6/3	6:44:08	-0.0002340	28.4
2018/6/3	6:44:13	-0.0002330	28.4
2018/6/3	6:44:18	-0.0002330	28.4
2018/6/3	6:44:23	-0.0002370	28.4
2018/6/3	6:44:28	-0.0002410	28.4
2018/6/3	6:44:33	-0.0002400	28.4
2018/6/3	6:44:38	-0.0002390	28.4
2018/6/3	6:44:43	-0.0002390	28.4
2018/6/3	6:44:48	-0.0002430	28.4
2018/6/3	6:44:53	-0.0002390	28.4
2018/6/3	6:44:58	-0.0002340	28.4
2018/6/3	6:45:03	-0.0002360	28.4
2018/6/3	6:45:08	-0.0002360	28.4
2018/6/3	6:45:13	-0.0002370	28.4
2018/6/3	6:45:18	-0.0002370	28.4
2018/6/3	6:45:23	-0.0002360	28.3
2018/6/3	6:45:28	-0.0002440	28.4
2018/6/3	6:45:33	-0.0002390	28.4
2018/6/3	6:45:38	-0.0002400	28.4
2018/6/3	6:45:43	-0.0002390	28.4
2018/6/3	6:45:48	-0.0002330	28.4
2018/6/3	6:45:53	-0.0002330	28.4
2018/6/3	6:45:58	-0.0002400	28.4
2018/6/3	6:46:03	-0.0002430	28.4
2018/6/3	6:46:08	-0.0002390	28.4
2018/6/3	6:46:13	-0.0002370	28.4
2018/6/3	6:46:18	-0.0002370	28.4
2018/6/3	6:46:23	-0.0002380	28.4
2018/6/3	6:46:28	-0.0002360	28.4
2018/6/3	6:46:33	-0.0002370	28.4
2018/6/3	6:46:38	-0.0002400	28.4
2018/6/3	6:46:43	-0.0002390	28.4
2018/6/3	6:46:48	-0.0002370	28.5
2018/6/3	6:46:53	-0.0002390	28.4
2018/6/3	6:46:58	-0.0002360	28.4
2018/6/3	6:47:03	-0.0002300	28.4
2018/6/3	6:47:08	-0.0002320	28.4
2018/6/3	6:47:13	-0.0002330	28.3
2018/6/3	6:47:18	-0.0002390	28.3
2018/6/3	6:47:23	-0.0002380	28.4
2018/6/3	6:47:28	-0.0002370	28.4
2018/6/3	6:47:33	-0.0002340	28.4
2018/6/3	6:47:38	-0.0002380	28.4
2018/6/3	6:47:43	-0.0002390	28.4
2018/6/3	6:47:48	-0.0002370	28.4
2018/6/3	6:47:53	-0.0002380	28.4
2018/6/3	6:47:58	-0.0002380	28.4
2018/6/3	6:48:03	-0.0002380	28.4
2018/6/3	6:48:08	-0.0002350	28.4
2018/6/3	6:48:13	-0.0002390	28.5
2018/6/3	6:48:18	-0.0002370	28.5
2018/6/3	6:48:23	-0.0002340	28.5
2018/6/3	6:48:28	-0.0002320	28.5
2018/6/3	6:48:33	-0.0002350	28.5
2018/6/3	6:48:38	-0.0002330	28.4
2018/6/3	6:48:43	-0.0002350	28.4
2018/6/3	6:48:48	-0.0002350	28.4
2018/6/3	6:48:53	-0.0002340	28.4
2018/6/3	6:48:58	-0.0002340	28.4
2018/6/3	6:49:03	-0.0002330	28.4
2018/6/3	6:49:08	-0.0002360	28.4
2018/6/3	6:49:13	-0.0002380	28.4
2018/6/3	6:49:18	-0.0002350	28.4
2018/6/3	6:49:23	-0.0002330	28.4
2018/6/3	6:49:28	-0.0002390	28.4
2018/6/3	6:49:33	-0.0002370	28.4
2018/6/3	6:49:38	-0.0002360	28.3
2018/6/3	6:49:43	-0.0002390	28.4
2018/6/3	6:49:48	-0.0002380	28.4
2018/6/3	6:49:53	-0.0002360	28.4
2018/6/3	6:49:58	-0.0002380	28.4
2018/6/3	6:50:03	-0.0002360	28.4
2018/6/3	6:50:08	-0.0002350	28.4
2018/6/3	6:50:13	-0.0002360	28.4
2018/6/3	6:50:18	-0.0002380	28.4
2018/6/3	6:50:23	-0.0002370	28.4
2018/6/3	6:50:28	-0.0002330	28.4
2018/6/3	6:50:33	-0.0002360	28.4
2018/6/3	6:50:38	-0.0002400	28.4
2018/6/3	6:50:43	-0.0002360	28.4
2018/6/3	6:50:48	-0.0002360	28.4
2018/6/3	6:50:53	-0.0002360	28.4
2018/6/3	6:50:58	-0.0002380	28.4
2018/6/3	6:51:03	-0.0002360	28.4
2018/6/3	6:51:08	-0.0002350	28.4
2018/6/3	6:51:13	-0.0002370	28.4
2018/6/3	6:51:18	-0.0002380	28.4
2018/6/3	6:51:23	-0.0002380	28.4
2018/6/3	6:51:28	-0.0002350	28.4
2018/6/3	6:51:33	-0.0002350	28.4
2018/6/3	6:51:38	-0.0002370	28.4
2018/6/3	6:51:43	-0.0002360	28.4
2018/6/3	6:51:48	-0.0002330	28.4
